name,category,value,complexity,size_mb,path
Heartbeats_in_the_Dark_71.mp3,General,0.00,N/A,5.379,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_71.mp3
Heartbeats_in_the_Dark_65.mp3,General,0.00,N/A,5.478,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_65.mp3
Heartbeats_in_the_Dark_64.mp3,General,0.00,N/A,5.01,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_64.mp3
Heartbeats_in_the_Dark_70.mp3,General,0.00,N/A,5.492,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_70.mp3
Heartbeats_in_the_Dark_58.mp3,General,0.00,N/A,5.467,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_58.mp3
Heartbeats_in_the_Dark_17.mp3,General,0.00,N/A,5.47,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_17.mp3
Heartbeats_in_the_Dark_16.mp3,General,0.00,N/A,4.404,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_16.mp3
Heartbeats_in_the_Dark_14.mp3,General,0.00,N/A,4.536,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_14.mp3
Heartbeats_in_the_Dark_28.mp3,General,0.00,N/A,4.53,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_28.mp3
Heartbeats_in_the_Dark_29.mp3,General,0.00,N/A,5.423,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_29.mp3
Heartbeats_in_the_Dark_15.mp3,General,0.00,N/A,3.616,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_15.mp3
Heartbeats_in_the_Dark_39.mp3,General,0.00,N/A,3.956,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_39.mp3
Heartbeats_in_the_Dark_11.mp3,General,0.00,N/A,5.499,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_11.mp3
Heartbeats_in_the_Dark_10.mp3,General,0.00,N/A,2.291,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_10.mp3
Heartbeats_in_the_Dark_38.mp3,General,0.00,N/A,3.671,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_38.mp3
Heartbeats_in_the_Dark_12.mp3,General,0.00,N/A,4.774,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_12.mp3
Heartbeats_in_the_Dark_13.mp3,General,0.00,N/A,3.586,/Users/steven/Music/nocturneMelodies/Discography0g/Heartbeats_in_the_Dark/Heartbeats_in_the_Dark_13.mp3
The_Seven_Work_Refusals.mp3,General,0.00,N/A,4.674,/Users/steven/Music/nocturneMelodies/Discography0g/The_Seven_Work_Refusals/The_Seven_Work_Refusals.mp3
Mahjong_Mania.mp3,General,0.00,N/A,7.422,/Users/steven/Music/nocturneMelodies/Discography0g/Mahjong_Mania/Mahjong_Mania.mp3
Enchanted_Woods_Song_Adventure330.mp3,General,0.00,N/A,4.819,/Users/steven/Music/nocturneMelodies/Discography0g/ENCHANTED_WOODS/Enchanted_Woods_Song_Adventure330.mp3
Enchanted_Woods_(1)_1.mp3,General,0.00,N/A,4.833,/Users/steven/Music/nocturneMelodies/Discography0g/ENCHANTED_WOODS/Enchanted_Woods_(1)_1.mp3
Enchanted_Woods_Song_Adventure.mp3,General,0.00,N/A,4.817,/Users/steven/Music/nocturneMelodies/Discography0g/ENCHANTED_WOODS/Enchanted_Woods_Song_Adventure.mp3
Enchanted-Woods2.mp3,General,0.00,N/A,3.611,/Users/steven/Music/nocturneMelodies/Discography0g/ENCHANTED_WOODS/Enchanted-Woods2.mp3
enchanted-woods.mp3,General,0.00,N/A,4.831,/Users/steven/Music/nocturneMelodies/Discography0g/ENCHANTED_WOODS/enchanted-woods.mp3
Enchanted_Woods331.mp3,General,0.00,N/A,4.833,/Users/steven/Music/nocturneMelodies/Discography0g/ENCHANTED_WOODS/Enchanted_Woods331.mp3
Enchanted_Woods_Song_Adventure_1.mp3,General,0.00,N/A,4.819,/Users/steven/Music/nocturneMelodies/Discography0g/ENCHANTED_WOODS/Enchanted_Woods_Song_Adventure_1.mp3
Santa_Wont_Stop_1_1.mp3,General,0.00,N/A,2.244,/Users/steven/Music/nocturneMelodies/Discography0g/Santa_Wont_Stop/Santa_Wont_Stop_1_1.mp3
Santa_Wont_Stop.mp3,General,0.00,N/A,2.261,/Users/steven/Music/nocturneMelodies/Discography0g/Santa_Wont_Stop/Santa_Wont_Stop.mp3
Santa_Wont_Stop_1.mp3,General,0.00,N/A,2.261,/Users/steven/Music/nocturneMelodies/Discography0g/Santa_Wont_Stop/Santa_Wont_Stop_1.mp3
Echoes_of_Moonlight_8.mp3,General,0.00,N/A,4.251,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_8.mp3
Echoes_of_Moonlight_9.mp3,General,0.00,N/A,6.54,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_9.mp3
Echoes_of_Moonlight_17.mp3,General,0.00,N/A,5.378,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_17.mp3
Echoes_of_Moonlight_16.mp3,General,0.00,N/A,4.47,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_16.mp3
Echoes_of_Moonlight_14.mp3,General,0.00,N/A,5.366,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_14.mp3
Echoes_of_Moonlight_28.mp3,General,0.00,N/A,4.11,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_28.mp3
Echoes_of_Moonlight.mp3,General,0.00,N/A,4.071,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight.mp3
Echoes_of_Moonlight_29.mp3,General,0.00,N/A,4.076,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_29.mp3
Echoes_of_Moonlight_15.mp3,General,0.00,N/A,5.476,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_15.mp3
Echoes_of_Moonlight_11.mp3,General,0.00,N/A,4.482,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_11.mp3
Echoes_of_Moonlight_10.mp3,General,0.00,N/A,4.805,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_10.mp3
Echoes_of_Moonlight_12.mp3,General,0.00,N/A,4.809,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_12.mp3
Echoes_of_Moonlight_13.mp3,General,0.00,N/A,4.482,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_13.mp3
Echoes_of_Moonlight_22.mp3,General,0.00,N/A,4.48,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_22.mp3
Echoes of Moonlight.mp3,General,0.00,N/A,4.485,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes of Moonlight.mp3
Echoes_of_Moonlight_23.mp3,General,0.00,N/A,4.49,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_23.mp3
Echoes_of_Moonlight_21.mp3,General,0.00,N/A,4.351,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_21.mp3
Echoes_of_Moonlight_20.mp3,General,0.00,N/A,3.692,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_20.mp3
Echoes_of_Moonlight_18.mp3,General,0.00,N/A,4.801,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_18.mp3
Echoes_of_Moonlight_24.mp3,General,0.00,N/A,4.257,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_24.mp3
Echoes_of_Moonlight_30.mp3,General,0.00,N/A,4.799,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_30.mp3
Echoes_of_Moonlight_31.mp3,General,0.00,N/A,4.487,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_31.mp3
Echoes_of_Moonlight_25.mp3,General,0.00,N/A,3.193,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_25.mp3
Echoes_of_Moonlight_19.mp3,General,0.00,N/A,4.485,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_19.mp3
Echoes_of_Moonlight_27.mp3,General,0.00,N/A,4.805,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_27.mp3
Echoes_of_Moonlight_26.mp3,General,0.00,N/A,3.193,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_26.mp3
Echoes_of_Moonlight_32.mp3,General,0.00,N/A,5.041,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_32.mp3
Echoes_of_Moonlight_2.mp3,General,0.00,N/A,4.486,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_2.mp3
Echoes_of_Moonlight_3.mp3,General,0.00,N/A,4.472,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_3.mp3
Echoes_of_Moonlight_1.mp3,General,0.00,N/A,4.105,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_1.mp3
Echoes of Yesterday.mp3,General,0.00,N/A,4.815,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes of Yesterday.mp3
Echoes_of_Moonlight_4.mp3,General,0.00,N/A,4.809,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_4.mp3
Echoes_of_Moonlight_5.mp3,General,0.00,N/A,3.923,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_5.mp3
Echoes_of_Moonlight_7.mp3,General,0.00,N/A,3.69,/Users/steven/Music/nocturneMelodies/Discography0g/Echoes_of_Moonlight/Echoes_of_Moonlight_7.mp3
Inside_The_Battle_Us_Democracy_On_The_B_2025_08_11856_1.mp3,General,0.00,N/A,20.47,/Users/steven/Music/nocturneMelodies/Discography0g/Inside_The_Battle_Us_Democracy_On_The_B_2025_08_11856/Inside_The_Battle_Us_Democracy_On_The_B_2025_08_11856_1.mp3
Lucilia.mp3,General,0.00,N/A,5.35,/Users/steven/Music/nocturneMelodies/Discography0g/Lucilia/Lucilia.mp3
Unhappy_Christmas.mp3,General,0.00,N/A,4.208,/Users/steven/Music/nocturneMelodies/Discography0g/Unhappy_Christmas/Unhappy_Christmas.mp3
Goodnight My King_1.mp3,General,0.00,N/A,3.686,/Users/steven/Music/nocturneMelodies/Discography0g/Goodnight_My_King/Goodnight My King_1.mp3
Goodnight My King.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/Goodnight_My_King/Goodnight My King.jpeg
Goodnight My King_1.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/Goodnight_My_King/Goodnight My King_1.jpeg
Goodnight My King_2.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/Goodnight_My_King/Goodnight My King_2.jpeg
Goodnight My King_3.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/Goodnight_My_King/Goodnight My King_3.jpeg
Goodnight My King.mp3,General,0.00,N/A,3.85,/Users/steven/Music/nocturneMelodies/Discography0g/Goodnight_My_King/Goodnight My King.mp3
Robot_Uprising.mp3,Automation Scripts,0.00,N/A,2.876,/Users/steven/Music/nocturneMelodies/Discography0g/Robot_Uprising/Robot_Uprising.mp3
Thinketh_1_1.mp3,General,0.00,N/A,8.106,/Users/steven/Music/nocturneMelodies/Discography0g/Thinketh/Thinketh_1_1.mp3
Thinketh_1.mp3,General,0.00,N/A,10.64,/Users/steven/Music/nocturneMelodies/Discography0g/Thinketh/Thinketh_1.mp3
Thinketh_1759_1.mp3,General,0.00,N/A,10.652,/Users/steven/Music/nocturneMelodies/Discography0g/Thinketh/Thinketh_1759_1.mp3
Royal_Succession0207.mp3,General,0.00,N/A,2.665,/Users/steven/Music/nocturneMelodies/Discography0g/ROYAL_SUCCESSION/Royal_Succession0207.mp3
Royal_Succession0210.mp3,General,0.00,N/A,2.753,/Users/steven/Music/nocturneMelodies/Discography0g/ROYAL_SUCCESSION/Royal_Succession0210.mp3
Tears_Of_An_Englishman_1.mp3,General,0.00,N/A,2.878,/Users/steven/Music/nocturneMelodies/Discography0g/Tears_Of_An_Englishman/Tears_Of_An_Englishman_1.mp3
Tears_Of_An_Englishman_analysis.txt,AI/ML,1.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/Tears_Of_An_Englishman/Tears_Of_An_Englishman_analysis.txt
Tears of an Englishman.mp3,General,0.00,N/A,3.099,/Users/steven/Music/nocturneMelodies/Discography0g/Tears_Of_An_Englishman/Tears of an Englishman.mp3
Tears_Of_An_Englishman_transcript.txt,AI/ML,1.00,N/A,0.001,/Users/steven/Music/nocturneMelodies/Discography0g/Tears_Of_An_Englishman/Tears_Of_An_Englishman_transcript.txt
Tears of an Englishman_1.jpeg,General,0.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography0g/Tears_Of_An_Englishman/Tears of an Englishman_1.jpeg
Tears of an Englishman.jpeg,General,0.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography0g/Tears_Of_An_Englishman/Tears of an Englishman.jpeg
Tears_Of_An_Englishman.mp3,General,0.00,N/A,3.117,/Users/steven/Music/nocturneMelodies/Discography0g/Tears_Of_An_Englishman/Tears_Of_An_Englishman.mp3
Down_The_Witchs_Road.mp3,General,0.00,N/A,4.032,/Users/steven/Music/nocturneMelodies/Discography0g/Down_The_Witchs_Road/Down_The_Witchs_Road.mp3
Down_The_Witchs_Road_2.mp3,General,0.00,N/A,4.03,/Users/steven/Music/nocturneMelodies/Discography0g/Down_The_Witchs_Road/Down_The_Witchs_Road_2.mp3
Sail to You (Andean DemBow).mp3,AI/ML,1.00,N/A,2.566,/Users/steven/Music/nocturneMelodies/Discography0g/Sail_To_You/Sail to You (Andean DemBow).mp3
Sail to You (Andean DemBow)_1.jpeg,AI/ML,1.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/Sail_To_You/Sail to You (Andean DemBow)_1.jpeg
Sail to You.mp3,AI/ML,1.00,N/A,2.221,/Users/steven/Music/nocturneMelodies/Discography0g/Sail_To_You/Sail to You.mp3
Sail to You_1.jpeg,AI/ML,1.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/Sail_To_You/Sail to You_1.jpeg
Sail to You (Andean DemBow).jpeg,AI/ML,1.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/Sail_To_You/Sail to You (Andean DemBow).jpeg
Sail_To_You_(andean_Dembow).mp3,AI/ML,1.00,N/A,2.579,/Users/steven/Music/nocturneMelodies/Discography0g/Sail_To_You/Sail_To_You_(andean_Dembow).mp3
Sail_To_You.mp3,AI/ML,1.00,N/A,2.233,/Users/steven/Music/nocturneMelodies/Discography0g/Sail_To_You/Sail_To_You.mp3
Sail to You.jpeg,AI/ML,1.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/Sail_To_You/Sail to You.jpeg
Underwater Sigh_1.mp3,General,0.00,N/A,5.969,/Users/steven/Music/nocturneMelodies/Discography0g/Underwater_Sigh/Underwater Sigh_1.mp3
Underwater Sigh.mp3,General,0.00,N/A,5.624,/Users/steven/Music/nocturneMelodies/Discography0g/Underwater_Sigh/Underwater Sigh.mp3
Underwater Sigh_1.jpeg,General,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/Underwater_Sigh/Underwater Sigh_1.jpeg
Underwater Sigh.jpeg,General,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/Underwater_Sigh/Underwater Sigh.jpeg
Underwater Sigh_2.jpeg,General,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/Underwater_Sigh/Underwater Sigh_2.jpeg
Underwater Sigh_3.jpeg,General,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/Underwater_Sigh/Underwater Sigh_3.jpeg
As_A_Man_Thinketh_Ch12217_1_transcript.txt,Automation Scripts,0.00,N/A,0.0,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh_Ch12217_1_transcript.txt
As_A_Man_Thinketh_Ch_1204_1_transcript.txt,Automation Scripts,1.00,N/A,0.0,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh_Ch_1204_1_transcript.txt
As_A_Man_Thinketh_Ch12217_1_analysis.txt,Data Analysis,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh_Ch12217_1_analysis.txt
As_A_Man_Thinketh_2558_1.mp3,General,0.00,N/A,7.591,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh_2558_1.mp3
As_A_Man_Thinketh_2558_1_transcript.txt,Automation Scripts,0.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh_2558_1_transcript.txt
As_A_Man_Thinketh_Ch_1204_1.mp3,General,0.00,N/A,2.551,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh_Ch_1204_1.mp3
As_A_Man_Thinketh_Ch12217_1.mp3,General,0.00,N/A,2.914,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh_Ch12217_1.mp3
As_A_Man_Thinketh543_1_analysis.txt,Automation Scripts,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh543_1_analysis.txt
As_A_Man_Thinketh543_1_transcript.txt,Automation Scripts,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh543_1_transcript.txt
As_A_Man_Thinketh_Ch_1204_1_analysis.txt,Automation Scripts,1.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh_Ch_1204_1_analysis.txt
As_A_Man_Thinketh_2558_1_analysis.txt,Automation Scripts,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh_2558_1_analysis.txt
As_A_Man_Thinketh543_1.mp3,General,0.00,N/A,7.316,/Users/steven/Music/nocturneMelodies/Discography0g/AS_A_MAN_THINKETH/As_A_Man_Thinketh543_1.mp3
The_Sandman_Orpheus_Song_English_Version_Mix.mp3,General,0.00,N/A,4.831,/Users/steven/Music/nocturneMelodies/Discography0g/The_Sandman_Orpheus_Song_English_Version_Mix/The_Sandman_Orpheus_Song_English_Version_Mix.mp3
All_I_Wanna_Do0321_analysis.txt,Data Analysis,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/All_I_Wanna_Do0321/All_I_Wanna_Do0321_analysis.txt
All_I_Wanna_Do0321_transcript.txt,Automation Scripts,0.00,N/A,0.001,/Users/steven/Music/nocturneMelodies/Discography0g/All_I_Wanna_Do0321/All_I_Wanna_Do0321_transcript.txt
All_I_Wanna_Do0321.mp3,General,0.00,N/A,4.804,/Users/steven/Music/nocturneMelodies/Discography0g/All_I_Wanna_Do0321/All_I_Wanna_Do0321.mp3
On My Shoulder Hold Me_1.jpeg,AI/ML,1.00,N/A,0.009,/Users/steven/Music/nocturneMelodies/Discography0g/On_My_Shoulder/On My Shoulder Hold Me_1.jpeg
On My Shoulder Hold Me.jpeg,AI/ML,1.00,N/A,0.009,/Users/steven/Music/nocturneMelodies/Discography0g/On_My_Shoulder/On My Shoulder Hold Me.jpeg
On My Shoulder.mp3,General,0.00,N/A,3.84,/Users/steven/Music/nocturneMelodies/Discography0g/On_My_Shoulder/On My Shoulder.mp3
On My Shoulder_1.jpeg,AI/ML,1.00,N/A,0.008,/Users/steven/Music/nocturneMelodies/Discography0g/On_My_Shoulder/On My Shoulder_1.jpeg
On My Shoulder.jpeg,AI/ML,1.00,N/A,0.008,/Users/steven/Music/nocturneMelodies/Discography0g/On_My_Shoulder/On My Shoulder.jpeg
On My Shoulder Hold Me.mp3,General,0.00,N/A,3.89,/Users/steven/Music/nocturneMelodies/Discography0g/On_My_Shoulder/On My Shoulder Hold Me.mp3
AgeHeroes.jpeg,General,0.00,N/A,0.445,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/AgeHeroes.jpeg
choake_In_the_heart_of_a_treacherous_mountain_range_the_Prophet_92a79c57-19ee-4ac0-b32f-3b98bf2c7ce6.jpg,AI/ML,1.00,N/A,0.026,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_In_the_heart_of_a_treacherous_mountain_range_the_Prophet_92a79c57-19ee-4ac0-b32f-3b98bf2c7ce6.jpg
choake_In_the_heart_of_a_treacherous_mountain_range_the_Prophet_92a79c57-19ee-4ac0-b32f-3b98bf2c7ce6.png,AI/ML,1.00,N/A,0.433,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_In_the_heart_of_a_treacherous_mountain_range_the_Prophet_92a79c57-19ee-4ac0-b32f-3b98bf2c7ce6.png
choake_A_young_hero_Elion_with_eyes_wide_in_wonder_and_a_gentle_5fac4925-2d08-4610-bdcf-d97efed74e25.png,General,0.00,N/A,2.715,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_A_young_hero_Elion_with_eyes_wide_in_wonder_and_a_gentle_5fac4925-2d08-4610-bdcf-d97efed74e25.png
choake_In_the_heart_of_a_treacherous_mountain_range_the_Prophet_ef8abde4-dcfa-4c82-9979-0a656077a8af.png,AI/ML,1.00,N/A,0.455,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_In_the_heart_of_a_treacherous_mountain_range_the_Prophet_ef8abde4-dcfa-4c82-9979-0a656077a8af.png
Mystic_Misfits__Hero_Origins-18-6.jpeg,General,0.00,N/A,0.386,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/Mystic_Misfits__Hero_Origins-18-6.jpeg
choake_A_young_hero_Elion_with_eyes_wide_in_wonder_and_a_gentle_5fac4925-2d08-4610-bdcf-d97efed74e25.jpg,General,0.00,N/A,0.01,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_A_young_hero_Elion_with_eyes_wide_in_wonder_and_a_gentle_5fac4925-2d08-4610-bdcf-d97efed74e25.jpg
choake_In_the_heart_of_a_treacherous_mountain_range_the_Prophet_ef8abde4-dcfa-4c82-9979-0a656077a8af.jpg,AI/ML,1.00,N/A,0.028,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_In_the_heart_of_a_treacherous_mountain_range_the_Prophet_ef8abde4-dcfa-4c82-9979-0a656077a8af.jpg
HeroCity.jpeg,General,0.00,N/A,0.479,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/HeroCity.jpeg
MoonlightHero.png,AI/ML,1.00,N/A,0.012,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/MoonlightHero.png
FantasyHero.png,AI/ML,1.00,N/A,0.012,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/FantasyHero.png
DadMyheroDesignTemplate1731047041559.png,General,0.00,N/A,0.471,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/DadMyheroDesignTemplate1731047041559.png
choake_A_hero_encounters_a_spirit_guide_in_the_underworld_a_ser_91a8f264-73f6-46f5-9151-090e7978f36f.jpg,General,0.00,N/A,0.019,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_A_hero_encounters_a_spirit_guide_in_the_underworld_a_ser_91a8f264-73f6-46f5-9151-090e7978f36f.jpg
choake_A_hero_encounters_a_spirit_guide_in_the_underworld_a_ser_91a8f264-73f6-46f5-9151-090e7978f36f.png,General,0.00,N/A,0.296,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_A_hero_encounters_a_spirit_guide_in_the_underworld_a_ser_91a8f264-73f6-46f5-9151-090e7978f36f.png
choake_adventurers_navigating_treacherous_sandy_rocky_landscape_fa8655a1-b952-44a6-9a36-3d2cb60761ed.png,General,0.00,N/A,2.742,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_adventurers_navigating_treacherous_sandy_rocky_landscape_fa8655a1-b952-44a6-9a36-3d2cb60761ed.png
choake_adventurers_navigating_treacherous_sandy_rocky_landscape_fa8655a1-b952-44a6-9a36-3d2cb60761ed.jpg,General,0.00,N/A,0.01,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_adventurers_navigating_treacherous_sandy_rocky_landscape_fa8655a1-b952-44a6-9a36-3d2cb60761ed.jpg
ProtectorLovingHeroDesignTemplate1731419441891.png,General,0.00,N/A,0.505,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/ProtectorLovingHeroDesignTemplate1731419441891.png
ThunderHero.jpeg,General,0.00,N/A,0.123,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/ThunderHero.jpeg
choake_A_hero_encounters_a_spirit_guide_in_the_underworld_a_ser_de8e071e-f3a2-4a3b-aa0e-c03a1c59dcbf.png,General,0.00,N/A,0.336,/Users/steven/Music/nocturneMelodies/Discography0g/Heroes_Rise_Villains_Overthrow/choake_A_hero_encounters_a_spirit_guide_in_the_underworld_a_ser_de8e071e-f3a2-4a3b-aa0e-c03a1c59dcbf.png
